1182,2244,70863,,,,positive,2244;70863
1183,5927,34328,,,,positive,5927;34328
1184,5927,8307,,,,positive,5927;8307
1185,5927,5750,,,,positive,5927;5750
1186,19861,7028,,,,positive,19861;7028
1187,2267,444036,,,,positive,2267;444036
1188,3033819,62960,,,,positive,3033819;62960
1189,78358344,3676,197162,5702105,,positive,78358344;3676;197162;5702105
1190,107952,2732,,,,positive,107952;2732
1191,107952,5909,,,,positive,107952;5909
1192,73852571,6335486,54675776,,,positive,73852571;6335486;54675776
1193,15736,5359227,,,,positive,15736;5359227
1194,10112,3325,73981,,,positive,10112;3325;73981
1195,10112,5245,,,,positive,10112;5245
1196,10112,656642,2528,,,positive,10112;656642;2528
1197,5479530,3676,,,,positive,5479530;3676
1198,5959,28414715,28005718,,,positive,5959;28414715;28005718
1199,5959,5754,,,,positive,5959;5754
1200,5959,5754,5702105,,,positive,5959;5754;5702105
1201,5959,5702105,,,,positive,5959;5702105
1202,5959,5755,,,,positive,5959;5755
1203,2712,23667301,5757,,,positive,2712;23667301;5757
1204,9552079,3776,,,,positive,9552079;3776
1205,2720,5770,,,,positive,2720;5770
1206,5281068,5463977,9581,,,positive,5281068;5463977;9581
1207,5281068,3672,5284443,,,positive,5281068;3672;5284443
1208,5281068,6433169,,,,positive,5281068;6433169
1209,2725,5284371,,,,positive,2725;5284371
1210,2732,20179,,,,positive,2732;20179
1211,2732,11957594,,,,positive,2732;11957594
1212,2732,5770,,,,positive,2732;5770
1213,24801580,148124,3001322,,,positive,24801580;148124;3001322
1214,16052011,2733526,,,,positive,16052011;2733526
1215,28481462,126941,,,,positive,28481462;126941
1216,148124,5311497,,,,positive,148124;5311497
1217,33613,5742673,5479530,441306,36294,positive,33613;5742673;5479530;441306;36294
1218,2244,5743,134780,,,positive,2244;5743;134780
1219,11691726,28469364,37542,,,positive,11691726;28469364;37542
1220,24839622,11243969,,,,positive,24839622;11243969
1221,5994,216239,,,,positive,5994;216239
1222,2907,446556,,,,positive,2907;446556
1223,2244,60823,,,,positive,2244;60823
1224,148124,41867,,,,positive,148124;41867
1225,31378,5754,24839622,,,positive,31378;5754;24839622
1226,3899,126941,223382,,,positive,3899;126941;223382
1227,2162,3749,,,,positive,2162;3749
1228,65664,2719,4993,17134,,positive,65664;2719;4993;17134
1229,50599,60825,4463,,,positive,50599;60825;4463
1230,5388906,456199,,,,positive,5388906;456199
1231,24801580,176167,3385,6006,,positive,24801580;176167;3385;6006
1232,148124,41867,3001322,68740,,positive,148124;41867;3001322;68740
1233,28404133,6918289,,,,positive,28404133;6918289
1234,148124,60750,,,,positive,148124;60750
1235,5994,5282379,27838641,,,positive,5994;5282379;27838641
1236,2244,25244225,,,,positive,2244;25244225
1237,14052,3767,,,,positive,14052;3767
1238,24801580,6918289,,,,positive,24801580;6918289
1239,5288826,5485201,,,,positive,5288826;5485201
1240,5826,5825,,,,positive,5826;5825
1241,2162,3639,60846,,,positive,2162;3639;60846
1242,33613,84029,4594,,,positive,33613;84029;4594
1243,60823,150311,,,,positive,60823;150311
1244,5757,5832,,,,positive,5757;5832
1245,4091,11243969,,,,positive,4091;11243969
1246,25151504,5277135,60877,464205,,positive,25151504;5277135;60877;464205
1247,5493444,60496,,,,positive,5493444;60496
1248,5991,9568628,,,,positive,5991;9568628
1249,5493444,60846,,,,positive,5493444;60846
1250,5493444,60496,3639,,,positive,5493444;60496;3639
1251,2719,4908,,,,positive,2719;4908
1252,3639,91270,,,,positive,3639;91270
1253,16088021,4091,,,,positive,16088021;4091
1254,3083544,441336,,,,positive,3083544;441336
1255,11238823,2732,,,,positive,11238823;2732
1256,60496,3639,130881,,,positive,60496;3639;130881
1257,16760285,5280795,,,,positive,16760285;5280795
1258,6918296,129211,,,,positive,6918296;129211
1259,23663979,23663973,,,,positive,23663979;23663973
1260,40973,5991,,,,positive,40973;5991
1261,11224,6019,,,,positive,11224;6019
1262,10096344,4091,,,,positive,10096344;4091
1263,5991,13109,,,,positive,5991;13109
1264,2435,68844,,,,positive,2435;68844
1265,5464025,441074,,,,positive,5464025;441074
1266,64737,6314,,,,positive,64737;6314
1267,68873,5991,15341110,,,positive,68873;5991;15341110
1268,5991,13109,,,,positive,5991;13109
1269,68861,5757,,,,positive,68861;5757
1270,5743,6314,,,,positive,5743;6314
1271,70969,5284627,,,,positive,70969;5284627
1272,9854489,44482554,,,,positive,9854489;44482554
1273,154256,23667301,,,,positive,154256;23667301
1274,60877,6451164,464205,,,positive,60877;6451164;464205
1275,3325,3672,,,,positive,3325;3672
1276,12035,5807,,,,positive,12035;5807
1277,2022,5754,,,,positive,2022;5754
1278,6328660,6336690,,,,positive,6328660;6336690
1279,6249,4911,,,,positive,6249;4911
1280,2244,2481,,,,positive,2244;2481
1281,2244,2519,70863,,,positive,2244;2519;70863
1282,2244,5463977,,,,positive,2244;5463977
1283,2244,106799,,,,positive,2244;106799
1284,2244,16759173,,,,positive,2244;16759173
1285,4870,4893,,,,positive,4870;4893
1286,4870,5770,,,,positive,4870;5770
1287,66068,54704426,,,,positive,66068;54704426
1288,45195,2153,,,,positive,45195;2153
1289,6307,5770,,,,positive,6307;5770
1290,5770,5560,,,,positive,5770;5560
1291,54454,4369359,,,,positive,54454;4369359
1292,441244,5325,,,,positive,441244;5325
1293,5319,5320,5340,,,positive,5319;5320;5340
1294,441244,5325,5327,,,positive,441244;5325;5327
1295,11519069,44482554,,,,positive,11519069;44482554
1296,2788,6433272,,,,positive,2788;6433272
1297,11979418,5388937,,,,positive,11979418;5388937
1298,8550,3639,,,,positive,8550;3639
1299,8550,4121,,,,positive,8550;4121
1300,5743,197162,,,,positive,5743;197162
1301,5743,197162,5702105,,,positive,5743;197162;5702105
1302,71171,25244225,6314,,,positive,71171;25244225;6314
1303,168918,5388961,,,,positive,168918;5388961
1304,8980,156391,,,,positive,8980;156391
1305,8980,9581,,,,positive,8980;9581
1306,3168,13810,,,,positive,3168;13810
1307,5816,37497,,,,positive,5816;37497
1308,5816,66068,,,,positive,5816;66068
1309,9568614,156391,,,,positive,9568614;156391
1310,9403,6279,,,,positive,9403;6279
1311,9403,6013,,,,positive,9403;6013
1312,5757,6013,,,,positive,5757;6013
1313,23667301,6279,,,,positive,23667301;6279
1314,23667301,4064,,,,positive,23667301;4064
1315,5991,6433164,6230,,,positive,5991;6433164;6230
1316,5991,6540478,,,,positive,5991;6540478
1317,9270,6291,,,,positive,9270;6291
1318,24393,6037,,,,positive,24393;6037
1319,6215,197162,,,,positive,6215;197162
1320,240767,36294,,,,positive,240767;36294
1321,9878,31383,,,,positive,9878;31383
1322,15209,197162,,,,positive,15209;197162
1323,86471,3639,,,,positive,86471;3639
1324,9703,3639,,,,positive,9703;3639
1325,9703,3639,5770,,,positive,9703;3639;5770
1326,9703,5770,,,,positive,9703;5770
1327,3639,71412,,,,positive,3639;71412
1328,3639,4828,,,,positive,3639;4828
1329,3639,5770,,,,positive,3639;5770
1330,3639,5281056,,,,positive,3639;5281056
1331,5463977,6433169,,,,positive,5463977;6433169
1332,5463977,9581,,,,positive,5463977;9581
1333,5754,8378,,,,positive,5754;8378
1334,5754,62705,,,,positive,5754;62705
1335,5754,5702105,,,,positive,5754;5702105
1336,5754,54704426,,,,positive,5754;54704426
1337,3647,5770,,,,positive,3647;5770
1338,9377,5593,,,,positive,9377;5593
1339,3672,5284443,,,,positive,3672;5284443
1340,5807,46174134,,,,positive,5807;46174134
1341,657180,5832,,,,positive,657180;5832
1342,164739,66068,11078,,,positive,164739;66068;11078
1343,6314,54675779,,,,positive,6314;54675779
1344,71420,9794495,,,,positive,71420;9794495
1345,6251,5780,,,,positive,6251;5780
1346,5750,6014,,,,positive,5750;6014
1347,9015,444795,,,,positive,9015;444795
1348,6291,6231,,,,positive,6291;6231
1349,4121,9373,,,,positive,4121;9373
1350,4121,5770,,,,positive,4121;5770
1351,6741,197162,,,,positive,6741;197162
1352,197162,5834,,,,positive,197162;5834
1353,8378,6436,,,,positive,8378;6436
1354,936,8691,6057,,,positive,936;8691;6057
1355,8691,5344,,,,positive,8691;5344
1356,8691,5344,5578,,,positive,8691;5344;5578
1357,8691,5344,,,,positive,8691;5344
1358,5284443,5284451,,,,positive,5284443;5284451
1359,5794,71310221,,,,positive,5794;71310221
1360,54253998,2187,,,,negative,54253998;2187
1361,5794,2650,,,,negative,5794;2650
1362,68570,11847,,,,negative,68570;11847
1363,8378,34586,,,,negative,8378;34586
1364,3038483,33776,,,,negative,3038483;33776
1365,6917715,71300638,,,,negative,6917715;71300638
1366,10569,5709,,,,negative,10569;5709
1367,43593,5283731,,,,negative,43593;5283731
1368,3775,25077397,,,,negative,3775;25077397
1369,9849735,9835049,,,,negative,9849735;9835049
1370,11683,4748,,,,negative,11683;4748
1371,23993,4497,,,,negative,23993;4497
1372,2528,219090,,,,negative,2528;219090
1373,17732,6456015,,,,negative,17732;6456015
1374,2244,130313,,,,negative,2244;130313
1375,7547,5282375,,,,negative,7547;5282375
1376,22290456,70689319,,,,negative,22290456;70689319
1377,146,219090,,,,negative,146;219090
1378,4171,3100,9832912,,,negative,4171;3100;9832912
1379,2972,444899,,,,negative,2972;444899
1380,63009,71273,68861,,,negative,63009;71273;68861
1381,502272,57369551,,,,negative,502272;57369551
1382,2244,192751,,,,negative,2244;192751
1383,2082,121830,,,,negative,2082;121830
1384,3385,32797,,,,negative,3385;32797
1385,636,283,,,,negative,636;283
1386,2182,7809,,,,negative,2182;7809
1387,60846,13428532,,,,negative,60846;13428532
1388,9831414,14974,91488,,,negative,9831414;14974;91488
1389,172197,9415,177,,,negative,172197;9415;177
1390,16133962,381747,11273,,,negative,16133962;381747;11273
1391,410087,2159,,,,negative,410087;2159
1392,3475,153941,24483,,,negative,3475;153941;24483
1393,5640,439153,,,,negative,5640;439153
1394,3125,5377,,,,negative,3125;5377
1395,5215,5289418,,,,negative,5215;5289418
1396,15103,5280460,,,,negative,15103;5280460
1397,440707,5222465,,,,negative,440707;5222465
1398,392778,5222465,,,,negative,392778;5222465
1399,6437370,11729855,,,,negative,6437370;11729855
1400,68911,460612,,,,negative,68911;460612
1401,5280363,71563,,,,negative,5280363;71563
1402,3036309,10184653,,,,negative,3036309;10184653
1403,9840076,62819,,,,negative,9840076;62819
1404,70103,5245,,,,negative,70103;5245
1405,1117,9871419,,,,negative,1117;9871419
1406,89594,441401,,,,negative,89594;441401
1407,121830,123798,,,,negative,121830;123798
1408,17134,91667932,,,,negative,17134;91667932
1409,216210,6115,,,,negative,216210;6115
1410,64953,11268547,,,,negative,64953;11268547
1411,4649,1129,,,,negative,4649;1129
1412,146,39763,,,,negative,146;39763
1413,343586,247,,,,negative,343586;247
1414,71770713,91638,,,,negative,71770713;91638
1415,68740,5106,45358711,10248110,175804,negative,68740;5106;45358711;10248110;175804
1416,17732,27439,,,,negative,17732;27439
1417,5284604,6505803,,,,negative,5284604;6505803
1418,11238823,20112020,3000505,,,negative,11238823;20112020;3000505
1419,32798,5466,,,,negative,32798;5466
1420,5202,39727,,,,negative,5202;39727
1421,483407,5411,7129,,,negative,483407;5411;7129
1422,3702,68707,,,,negative,3702;68707
1423,148193,1457,,,,negative,148193;1457
1424,4499,1712028,,,,negative,4499;1712028
1425,5493381,9796590,,,,negative,5493381;9796590
1426,5105,70695640,1548954,,,negative,5105;70695640;1548954
1427,44633776,33786,,,,negative,44633776;33786
1428,64642,3086564,,,,negative,64642;3086564
1429,44814423,11949646,11564168,4425,51081,negative,44814423;11949646;11564168;4425;51081
1430,119369,3661,,,,negative,119369;3661
1431,5267,3045,,,,negative,5267;3045
1432,4868,54734719,,,,negative,4868;54734719
1433,44482554,1003,,,,negative,44482554;1003
1434,3198,5379,,,,negative,3198;5379
1435,53596,108002,,,,negative,53596;108002
1436,6857639,130881,,,,negative,6857639;130881
1437,193,29029,,,,negative,193;29029
1438,9307,19,,,,negative,9307;19
1439,6077,3604,,,,negative,6077;3604
1440,119170,134085,,,,negative,119170;134085
1441,160051,158781,,,,negative,160051;158781
1442,3715,25031915,,,,negative,3715;25031915
1443,3025,107905,,,,negative,3025;107905
1444,32756,2773552,,,,negative,32756;2773552
1445,3081361,4616,,,,negative,3081361;4616
1446,122053,6327012,,,,negative,122053;6327012
1447,16760281,644073,,,,negative,16760281;644073
1448,5284627,44819414,,,,negative,5284627;44819414
1449,64139,88774681,,,,negative,64139;88774681
1450,24847675,6447311,,,,negative,24847675;6447311
1451,477468,239,,,,negative,477468;239
1452,15858955,49867926,,,,negative,15858955;49867926
1453,4680,67435,,,,negative,4680;67435
1454,6327000,99735,,,,negative,6327000;99735
1455,11966311,5251896,,,,negative,11966311;5251896
1456,3342,5291,,,,negative,3342;5291
1457,2802,45358711,,,,negative,2802;45358711
1458,24848099,10016012,,,,negative,24848099;10016012
1459,3899,49863457,,,,negative,3899;49863457
1460,2541,56842239,,,,negative,2541;56842239
1461,2895,11273,,,,negative,2895;11273
1462,125814,53867277,,,,negative,125814;53867277
1463,9821702,119369,,,,negative,9821702;119369
1464,5353562,2082,,,,negative,5353562;2082
1465,5282593,10342449,,,,negative,5282593;10342449
1466,9871419,9819382,,,,negative,9871419;9819382
1467,10163178,2132,,,,negative,10163178;2132
1468,4911,3925,,,,negative,4911;3925
1469,3203,9796590,,,,negative,3203;9796590
1470,1613,77620543,,,,negative,1613;77620543
1471,151171,132970,,,,negative,151171;132970
1472,68733,414013,,,,negative,68733;414013
1473,448013,82146,,,,negative,448013;82146
1474,148193,4409,,,,negative,148193;4409
1475,2771,636,,,,negative,2771;636
1476,123015,11094963,,,,negative,123015;11094963
1477,5097,667550,,,,negative,5097;667550
1478,151165,4122,,,,negative,151165;4122
1479,939,5453,,,,negative,939;5453
1480,98792,2726,,,,negative,98792;2726
1481,154256,11691726,,,,negative,154256;11691726
1482,24847863,6451164,,,,negative,24847863;6451164
1483,19861,2303,,,,negative,19861;2303
1484,219090,2315,,,,negative,219090;2315
1485,3488,5544,,,,negative,3488;5544
1486,60871,5987,,,,negative,60871;5987
1487,108031,11597697,,,,negative,108031;11597697
1488,38945,445354,,,,negative,38945;445354
1489,65856,4543,,,,negative,65856;4543
1490,16158207,5323714,,,,negative,16158207;5323714
1491,54732806,9881504,,,,negative,54732806;9881504
1492,587766,31728,,,,negative,587766;31728
1493,2519,4905,,,,negative,2519;4905
1494,5707,74989,,,,negative,5707;74989
1495,159548,24261,,,,negative,159548;24261
1496,25094462,2094,,,,negative,25094462;2094
1497,3006171,11556427,,,,negative,3006171;11556427
1498,9562060,36523,,,,negative,9562060;36523
1499,80277,108025,,,,negative,80277;108025
1500,4634,4635,,,,negative,4634;4635
1501,66818162,4064,,,,negative,66818162;4064
1502,2265,91765,,,,negative,2265;91765
1503,5591,3950,,,,negative,5591;3950
1504,402,30323,,,,negative,402;30323
1505,3878,9954530,,,,negative,3878;9954530
1506,11556711,6169,,,,negative,11556711;6169
1507,10726,25077397,,,,negative,10726;25077397
1508,9918244,439285,,,,negative,9918244;439285
1509,38193,11138739,,,,negative,38193;11138739
1510,10718000,6918523,,,,negative,10718000;6918523
1511,9878,667550,,,,negative,9878;667550
1512,20032849,44559641,623328,,,negative,20032849;44559641;623328
1513,3519,11520894,,,,negative,3519;11520894
1514,21894450,5202,,,,negative,21894450;5202
1515,5488547,38103,,,,negative,5488547;38103
1516,3001881,13428532,5129,16132042,,negative,3001881;13428532;5129;16132042
1517,5284583,4271,,,,negative,5284583;4271
1518,9876533,5794,,,,negative,9876533;5794
1519,643668,6456015,,,,negative,643668;6456015
1520,16134956,2719,,,,negative,16134956;2719
1521,11597697,5287856,,,,negative,11597697;5287856
1522,9847629,439218,,,,negative,9847629;439218
1523,9549284,57030,,,,negative,9549284;57030
1524,115237,4713,,,,negative,115237;4713
1525,5833,9400,,,,negative,5833;9400
1526,49850262,79639,,,,negative,49850262;79639
1527,53297329,3081884,,,,negative,53297329;3081884
1528,110634,4616,,,,negative,110634;4616
1529,3191,10667,,,,negative,3191;10667
1530,27993,39365,,,,negative,27993;39365
1531,25249,6852148,,,,negative,25249;6852148
1532,586,3110,,,,negative,586;3110
1533,146364,5857,,,,negative,146364;5857
1534,9887754,448545,,,,negative,9887754;448545
1535,3776,712,,,,negative,3776;712
1536,104760,5284584,,,,negative,104760;5284584
1537,688424,2375,,,,negative,688424;2375
1538,3000226,55283,,,,negative,3000226;55283
1539,56643088,985,,,,negative,56643088;985
1540,56940721,5064,,,,negative,56940721;5064
1541,107770,4763,,,,negative,107770;4763
1542,410087,46908928,,,,negative,410087;46908928
1543,151165,10297043,,,,negative,151165;10297043
1544,449243,6904,,,,negative,449243;6904
1545,1301,60863,,,,negative,1301;60863
1546,5029,71158,,,,negative,5029;71158
1547,21618712,16134627,,,,negative,21618712;16134627
1548,15459,4887,,,,negative,15459;4887
1549,443560,219078,,,,negative,443560;219078
1550,54289,9831414,,,,negative,54289;9831414
1551,3454,2826718,,,,negative,3454;2826718
1552,866,5284570,,,,negative,866;5284570
1553,2826,68801,,,,negative,2826;68801
1554,6479523,5789,,,,negative,6479523;5789
1555,173793,16131420,,,,negative,173793;16131420
1556,477468,4713,,,,negative,477468;4713
1557,124087,78320,,,,negative,124087;78320
1558,6442079,11228183,,,,negative,6442079;11228183
1559,10034073,10208,,,,negative,10034073;10208
1560,445114,71331,,,,negative,445114;71331
1561,71273,5311217,,,,negative,71273;5311217
1562,447316,2476,,,,negative,447316;2476
1563,5496,90643431,,,,negative,5496;90643431
1564,4891,5340,,,,negative,4891;5340
1565,2369,1031,,,,negative,2369;1031
1566,4449,5311035,,,,negative,4449;5311035
1567,3461,1816,,,,negative,3461;1816
1568,71749336,4891,,,,negative,71749336;4891
1569,2405,55185,,,,negative,2405;55185
1570,5311068,77050660,,,,negative,5311068;77050660
1571,28780,41214,,,,negative,28780;41214
1572,9810131,3333,,,,negative,9810131;3333
1573,51081,133304,8629,,,negative,51081;133304;8629
1574,431012,5281071,,,,negative,431012;5281071
1575,27885548,130418,2200,5362436,,negative,27885548;130418;2200;5362436
1576,3397,3049,,,,negative,3397;3049
1577,6321424,2230,39763,300471,,negative,6321424;2230;39763;300471
1578,10238,2478,,,,negative,10238;2478
1579,3331,21618712,,,,negative,3331;21618712
1580,853,38945,,,,negative,853;38945
1581,16132282,163605,5479530,,,negative,16132282;163605;5479530
1582,6433154,44559645,,,,negative,6433154;44559645
1583,99735,114861,778,,,negative,99735;114861;778
1584,3050028,60961,3066,,,negative,3050028;60961;3066
1585,876,78759283,,,,negative,876;78759283
1586,60198,5464343,,,,negative,60198;5464343
1587,60719,4054,,,,negative,60719;4054
1588,866,4908,,,,negative,866;4908
1589,6098,4033,,,,negative,6098;4033
1590,9931953,6473881,,,,negative,9931953;6473881
1591,54677977,54454,,,,negative,54677977;54454
1592,6354,3199,,,,negative,6354;3199
1593,5071,3915,,,,negative,5071;3915
1594,71749693,11432106,,,,negative,71749693;11432106
1595,43259,3607,,,,negative,43259;3607
1596,3151,6918558,,,,negative,3151;6918558
1597,2723601,122347,,,,negative,2723601;122347
1598,3082809,2348,,,,negative,3082809;2348
1599,15858955,5909,,,,negative,15858955;5909
1600,60871,1401,,,,negative,60871;1401
1601,4578,3519,,,,negative,4578;3519
1602,6918404,2756,,,,negative,6918404;2756
1603,3393,56643088,,,,negative,3393;56643088
1604,180,2832,,,,negative,180;2832
1605,439230,5078,,,,negative,439230;5078
1606,6437075,15950,,,,negative,6437075;15950
1607,4920,456255,,,,negative,4920;456255
1608,6918365,66220,,,,negative,6918365;66220
1609,68873,5288610,,,,negative,68873;5288610
1610,5978,1614,,,,negative,5978;1614
1611,5280965,158348,,,,negative,5280965;158348
1612,5319,56949326,,,,negative,5319;56949326
1613,9782,448457,,,,negative,9782;448457
1614,4908,4650,,,,negative,4908;4650
1615,443560,11485656,,,,negative,443560;11485656
1616,6450800,60734,,,,negative,6450800;60734
1617,20863,2249,,,,negative,20863;2249
1618,60734,5073,,,,negative,60734;5073
1619,13552,18591,,,,negative,13552;18591
1620,774,108169,,,,negative,774;108169
1621,449459,6030,,,,negative,449459;6030
1622,4411,6335486,,,,negative,4411;6335486
1623,4046,3793,,,,negative,4046;3793
1624,9854073,443376,,,,negative,9854073;443376
1625,681,70639,,,,negative,681;70639
1626,151383,4911,,,,negative,151383;4911
1627,123395,40973,,,,negative,123395;40973
1628,4786,91469,,,,negative,4786;91469
1629,5284596,10474,,,,negative,5284596;10474
1630,123600,9892860,,,,negative,123600;9892860
1631,8021,13308,,,,negative,8021;13308
1632,3825,176907,,,,negative,3825;176907
1633,657180,2678,,,,negative,657180;2678
1634,34312,156036,,,,negative,34312;156036
1635,3082314,16133819,,,,negative,3082314;16133819
1636,60464,9831415,,,,negative,60464;9831415
1637,72938,62924,,,,negative,72938;62924
1638,249,5745,,,,negative,249;5745
1639,5485198,4369359,6076,,,negative,5485198;4369359;6076
1640,9898391,3676,,,,negative,9898391;3676
1641,5997,3367022,3929,,,negative,5997;3367022;3929
1642,5090,9810246,,,,negative,5090;9810246
1643,9444,133304,542717,,,negative,9444;133304;542717
1644,5311505,3034635,,,,negative,5311505;3034635
1645,4782,5694,11335,,,negative,4782;5694;11335
1646,5281888,159269,,,,negative,5281888;159269
1647,60612,2145,,,,negative,60612;2145
1648,446156,108059,,,,negative,446156;108059
1649,4049,24766,,,,negative,4049;24766
1650,5493381,66583167,146,,,negative,5493381;66583167;146
1651,5717,91110066,11356877,,,negative,5717;91110066;11356877
1652,55492,312,,,,negative,55492;312
1653,5040,3559,,,,negative,5040;3559
1654,3081884,2788,,,,negative,3081884;2788
1655,3000505,443379,,,,negative,3000505;443379
1656,2806,11865,,,,negative,2806;11865
1657,107496,53867277,,,,negative,107496;53867277
1658,18722953,449381,,,,negative,18722953;449381
1659,5281555,4622,,,,negative,5281555;4622
1660,6445533,3000715,,,,negative,6445533;3000715
1661,10328411,67940,,,,negative,10328411;67940
1662,104741,56843245,,,,negative,104741;56843245
1663,71386,163296,130881,,,negative,71386;163296;130881
1664,5403,3154,,,,negative,5403;3154
1665,23653552,16850,,,,negative,23653552;16850
1666,19235,5576,,,,negative,19235;5576
1667,5770,11243969,,,,negative,5770;11243969
1668,8424,3410,,,,negative,8424;3410
1669,39042,4489307,,,,negative,39042;4489307
1670,5464343,24180719,22880,5281888,,negative,5464343;24180719;22880;5281888
1671,3203,778,,,,negative,3203;778
1672,9433,31378,,,,negative,9433;31378
1673,813,18950,3903,50161,,negative,813;18950;3903;50161
1674,3823,5376,,,,negative,3823;5376
1675,5284569,8550,,,,negative,5284569;8550
1676,3476,6950272,,,,negative,3476;6950272
1677,460612,6918366,,,,negative,460612;6918366
1678,3488,28467,,,,negative,3488;28467
1679,5281888,5755,152424,,,negative,5281888;5755;152424
1680,5430,54129590,,,,negative,5430;54129590
1681,5959,3793,,,,negative,5959;3793
1682,3082994,17756731,,,,negative,3082994;17756731
1683,67984418,8021,,,,negative,67984418;8021
1684,134019,6450806,,,,negative,134019;6450806
1685,19746,53831344,,,,negative,19746;53831344
1686,21894450,4748,,,,negative,21894450;4748
1687,414013,12504206,,,,negative,414013;12504206
1688,54326746,65028,,,,negative,54326746;65028
1689,65832,10112,,,,negative,65832;10112
1690,656642,25154194,,,,negative,656642;25154194
1691,3083544,936,160368,149096,6714002,negative,3083544;936;160368;149096;6714002
1692,9847629,6175,,,,negative,9847629;6175
1693,5731,9931953,,,,negative,5731;9931953
1694,1548999,7092778,6041,,,negative,1548999;7092778;6041
1695,4173,1701,,,,negative,4173;1701
1696,2247,1550846,2022,,,negative,2247;1550846;2022
1697,16129688,644241,83940,71386,,negative,16129688;644241;83940;71386
1698,8021,5707,,,,negative,8021;5707
1699,4942,24812758,,,,negative,4942;24812758
1700,5757,107751,,,,negative,5757;107751
1701,4612,9917662,,,,negative,4612;9917662
1702,5780,98792,,,,negative,5780;98792
1703,19746,5978,,,,negative,19746;5978
1704,6918332,464205,6451164,,,negative,6918332;464205;6451164
1705,9811635,5735,100016,,,negative,9811635;5735;100016
1706,5462099,4673,,,,negative,5462099;4673
1707,173776,4601,,,,negative,173776;4601
1708,10280735,2982,,,,negative,10280735;2982
1709,57150717,3475,,,,negative,57150717;3475
1710,70693556,45358711,,,,negative,70693556;45358711
1711,9960701,441129,,,,negative,9960701;441129
1712,57149550,6834,,,,negative,57149550;6834
1713,60149,119182,39040,,,negative,60149;119182;39040
1714,978,16122663,2909,,,negative,978;16122663;2909
1715,9940214,73115,,,,negative,9940214;73115
1716,45357134,70683024,107699,,,negative,45357134;70683024;107699
1717,5311101,66466,,,,negative,5311101;66466
1718,6918404,449459,87642,,,negative,6918404;449459;87642
1719,5460048,11329244,,,,negative,5460048;11329244
1720,6337,56988648,,,,negative,6337;56988648
1721,4673,13730,3074,5284549,133304,negative,4673;13730;3074;5284549;133304
1722,444972,24393,,,,negative,444972;24393
1723,216467,14180,3010818,,,negative,216467;14180;3010818
1724,9931953,51340302,4272,,,negative,9931953;51340302;4272
1725,47964,222,,,,negative,47964;222
1726,86598188,4666,,,,negative,86598188;4666
1727,5459802,56842207,,,,negative,5459802;56842207
1728,444818,8303,,,,negative,444818;8303
1729,3454,3776,,,,negative,3454;3776
1730,5492589,439542,,,,negative,5492589;439542
1731,3007,91667932,,,,negative,3007;91667932
1732,11454753,15967,,,,negative,11454753;15967
1733,2337,5105,,,,negative,2337;5105
1734,445408,3922,,,,negative,445408;3922
1735,11556711,6261,,,,negative,11556711;6261
1736,10767108,2554,,,,negative,10767108;2554
1737,9954530,2200,,,,negative,9954530;2200
1738,133577,5492589,,,,negative,133577;5492589
1739,2540,237,,,,negative,2540;237
1740,5904,1821,,,,negative,5904;1821
1741,5040,123865,,,,negative,5040;123865
1742,2764,4828,,,,negative,2764;4828
1743,2369,3461,,,,negative,2369;3461
1744,202195,24764414,,,,negative,202195;24764414
1745,239615,157897,,,,negative,239615;157897
1746,23725128,4463,,,,negative,23725128;4463
1747,53773039,643462,,,,negative,53773039;643462
1748,54391304,6918506,110634,,,negative,54391304;6918506;110634
1749,414013,2713,,,,negative,414013;2713
1750,24873435,11973736,,,,negative,24873435;11973736
1751,441074,65906,,,,negative,441074;65906
1752,70103,4914,,,,negative,70103;4914
1753,68466,3001055,,,,negative,68466;3001055
1754,5591,53629505,19,,,negative,5591;53629505;19
1755,11347535,10909430,,,,negative,11347535;10909430
1756,22352149,9324,,,,negative,22352149;9324
1757,597,2826,,,,negative,597;2826
1758,23925,10342449,,,,negative,23925;10342449
1759,5340,162265,,,,negative,5340;162265
1760,5243,3279,,,,negative,5243;3279
1761,3776,784,,,,negative,3776;784
1762,2708,10280735,,,,negative,2708;10280735
1763,60026,1134,,,,negative,60026;1134
1764,4121,114899,,,,negative,4121;114899
1765,5362420,165185,,,,negative,5362420;165185
1766,1301,60172,,,,negative,1301;60172
1767,4649,6102718,,,,negative,4649;6102718
1768,65404,4236,,,,negative,65404;4236
1769,16131923,65948,,,,negative,16131923;65948
1770,2779749,6852148,,,,negative,2779749;6852148
1771,5284371,216258,,,,negative,5284371;216258
1772,5709,96312,,,,negative,5709;96312
1773,12267972,3148,,,,negative,12267972;3148
1774,5051,5464096,,,,negative,5051;5464096
1775,4585,5288674,,,,negative,4585;5288674
1776,91617971,3121,,,,negative,91617971;3121
1777,23653552,9874248,,,,negative,23653552;9874248
1778,34586,5311080,,,,negative,34586;5311080
1779,3345,6804,,,,negative,3345;6804
1780,31289,133628,,,,negative,31289;133628
1781,4271,2165,,,,negative,4271;2165
1782,3373,1550846,,,,negative,3373;1550846
1783,54296948,923,,,,negative,54296948;923
1784,36294,9954530,,,,negative,36294;9954530
1785,5472,24958198,,,,negative,5472;24958198
1786,54075765,6420006,,,,negative,54075765;6420006
1787,667490,667490,,,,negative,667490;667490
1788,4456,774,,,,negative,4456;774
